codigo_ibge;sigla;ano;variavel_valor
1714302;Acesso_SCM;2025;88.0
1714880;Acesso_SCM;2025;2114.0
1715002;Acesso_SCM;2025;69.0
1715101;Acesso_SCM;2025;696.0
1715150;Acesso_SCM;2025;157.0
1715259;Acesso_SCM;2025;80.0
1715507;Acesso_SCM;2025;29.0
1715705;Acesso_SCM;2025;537.0
1715754;Acesso_SCM;2025;1329.0
1716109;Acesso_SCM;2025;5173.0
1716208;Acesso_SCM;2025;1849.0
1716307;Acesso_SCM;2025;54.0
1716505;Acesso_SCM;2025;1452.0
1716604;Acesso_SCM;2025;1010.0
1716653;Acesso_SCM;2025;256.0
1716703;Acesso_SCM;2025;588.0
1717008;Acesso_SCM;2025;339.0
1717206;Acesso_SCM;2025;120.0
1717503;Acesso_SCM;2025;525.0
1717800;Acesso_SCM;2025;134.0
1717909;Acesso_SCM;2025;1162.0
1718006;Acesso_SCM;2025;57.0
1718204;Acesso_SCM;2025;10739.0
1718303;Acesso_SCM;2025;36.0
1718402;Acesso_SCM;2025;682.0
1718451;Acesso_SCM;2025;200.0
1718501;Acesso_SCM;2025;179.0
1718550;Acesso_SCM;2025;202.0
1718659;Acesso_SCM;2025;48.0
1718709;Acesso_SCM;2025;132.0
1718758;Acesso_SCM;2025;566.0
1718808;Acesso_SCM;2025;25.0
1718840;Acesso_SCM;2025;108.0
1718865;Acesso_SCM;2025;455.0
1718881;Acesso_SCM;2025;185.0
1718899;Acesso_SCM;2025;156.0
1718907;Acesso_SCM;2025;822.0
1719004;Acesso_SCM;2025;396.0
1720002;Acesso_SCM;2025;63.0
1720101;Acesso_SCM;2025;462.0
1720150;Acesso_SCM;2025;85.0
1720200;Acesso_SCM;2025;1082.0
1720259;Acesso_SCM;2025;97.0
1720309;Acesso_SCM;2025;3070.0
1720499;Acesso_SCM;2025;174.0
1720655;Acesso_SCM;2025;628.0
1720804;Acesso_SCM;2025;662.0
1720853;Acesso_SCM;2025;61.0
1720903;Acesso_SCM;2025;639.0
1720937;Acesso_SCM;2025;113.0
1720978;Acesso_SCM;2025;179.0
1721000;Acesso_SCM;2025;116926.0
1721109;Acesso_SCM;2025;416.0
1721208;Acesso_SCM;2025;2775.0
1721257;Acesso_SCM;2025;178.0
1721307;Acesso_SCM;2025;414.0
1722081;Acesso_SCM;2025;844.0
1722107;Acesso_SCM;2025;728.0
2100055;Acesso_SCM;2025;33922.0
2100105;Acesso_SCM;2025;114.0
2100154;Acesso_SCM;2025;561.0
2100204;Acesso_SCM;2025;925.0
2100303;Acesso_SCM;2025;837.0
2100402;Acesso_SCM;2025;1285.0
2100436;Acesso_SCM;2025;3836.0
2100477;Acesso_SCM;2025;2516.0
2100501;Acesso_SCM;2025;664.0
2100550;Acesso_SCM;2025;21.0
2100600;Acesso_SCM;2025;3553.0
2100709;Acesso_SCM;2025;41.0
2100808;Acesso_SCM;2025;1061.0
2100832;Acesso_SCM;2025;693.0
2100873;Acesso_SCM;2025;468.0
2100907;Acesso_SCM;2025;4158.0
2100956;Acesso_SCM;2025;3691.0
2101004;Acesso_SCM;2025;2364.0
2101103;Acesso_SCM;2025;1122.0
